MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice,BsmtRating,ExterRating,BsmtFinTypeRating,BsmtBath,Bath,PorchArea
3.0,65.0,8125,1,3.0,14.0,0,1994,1.0,1.0,0.0,0.0,5.0,702,1,4.0,702,1481,3,1,2.0,6,1,2,2.0,0,0,8,4.0,174000,12.0,4.0,1.0,0,3,36
3.0,80.0,10400,1,3.0,13.0,0,1976,1.0,1.0,2.0,189.0,3.0,1090,1,4.0,1370,1370,3,1,2.0,6,1,2,2.0,0,0,8,3.0,152000,12.0,4.0,1.0,0,2,0
3.0,70.04995836802665,11029,1,3.0,13.0,0,1968,1.0,1.0,2.0,220.0,3.0,1054,1,4.0,1512,2654,4,1,3.0,9,1,2,2.0,0,0,8,4.0,250000,9.0,4.0,4.0,1,3,287
3.0,55.0,7642,1,3.0,17.0,0,1918,1.0,1.0,0.0,0.0,1.0,912,1,4.0,912,1426,3,1,3.0,7,1,1,2.0,0,0,8,4.0,189950,9.0,6.0,1.0,0,2,240
3.0,75.0,11625,1,3.0,7.0,1,1965,2.0,1.0,0.0,0.0,5.0,1039,1,4.0,1039,1039,3,1,2.0,6,0,2,2.0,0,0,8,4.0,131500,9.0,4.0,4.0,1,2,0
3.0,81.0,9672,1,3.0,12.0,0,1984,2.0,1.0,0.0,0.0,5.0,1040,1,4.0,1097,1097,3,1,2.0,6,0,2,2.0,0,0,8,4.0,152000,12.0,4.0,6.0,0,2,0
3.0,70.0,7931,1,3.0,6.0,0,1959,2.0,1.0,0.0,0.0,3.0,1148,1,4.0,1148,1148,3,1,2.0,6,0,1,2.0,0,0,8,4.0,132500,9.0,4.0,4.0,1,1,0
4.0,72.0,8640,1,3.0,21.0,0,2007,1.0,1.0,0.0,0.0,5.0,1372,1,4.0,1372,1372,3,1,3.0,6,0,2,2.0,0,0,6,5.0,250580,15.0,6.0,1.0,0,2,140
3.0,70.04995836802665,8750,1,3.0,6.0,0,1970,1.0,1.0,2.0,76.0,3.0,1002,1,4.0,1002,1002,3,1,2.0,5,0,2,2.0,0,0,8,4.0,148500,9.0,4.0,4.0,1,1,0
3.0,67.0,10656,1,3.0,20.0,0,2006,1.0,1.0,3.0,274.0,5.0,1638,1,4.0,1646,1646,3,1,3.0,6,1,3,2.0,0,0,6,5.0,248900,12.0,6.0,1.0,0,2,80
3.0,85.0,6970,1,3.0,7.0,0,1961,1.0,1.0,0.0,0.0,3.0,1040,1,4.0,1120,1120,3,1,1.0,5,0,2,2.0,0,400,8,4.0,129000,9.0,4.0,5.0,1,2,0
3.0,70.04995836802665,14762,1,3.0,14.0,0,1948,1.0,1.0,0.0,0.0,0.0,0,1,4.0,1547,2320,2,1,2.0,7,1,2,1.0,0,0,8,4.0,169000,0.0,4.0,0.0,0,2,144
3.0,80.0,9938,1,3.0,12.0,0,1993,1.0,1.0,2.0,246.0,5.0,1050,1,4.0,1062,1949,3,1,3.0,8,1,2,2.0,0,0,8,4.0,236000,12.0,6.0,6.0,1,3,90
3.0,60.0,6600,1,3.0,6.0,0,1962,2.0,1.0,0.0,0.0,3.0,894,0,4.0,894,894,2,1,2.0,5,0,1,2.0,0,0,8,4.0,109500,9.0,4.0,1.0,0,1,0
3.0,70.0,8750,1,3.0,18.0,0,1998,1.0,1.0,2.0,116.0,5.0,804,1,4.0,804,1682,3,1,3.0,7,0,2,2.0,0,0,8,4.0,200500,12.0,4.0,6.0,0,3,77
3.0,74.0,8892,1,3.0,6.0,0,1953,1.0,1.0,0.0,0.0,2.0,105,1,4.0,910,910,3,1,3.0,5,0,2,2.0,0,0,8,4.0,116000,9.0,6.0,1.0,0,1,150
3.0,60.0,12144,1,3.0,6.0,0,1949,1.0,1.0,0.0,0.0,3.0,832,1,4.0,1036,1268,3,1,2.0,6,1,1,2.0,0,0,8,4.0,133000,9.0,6.0,3.0,0,1,28
2.0,52.0,5720,1,3.0,5.0,0,1941,1.0,1.0,0.0,0.0,3.0,676,1,4.0,676,1131,3,1,2.0,5,0,1,2.0,0,0,8,1.0,66500,9.0,4.0,1.0,0,2,0
4.0,75.0,9000,1,3.0,21.0,0,2007,1.0,1.0,0.0,0.0,5.0,1184,1,4.0,1184,2610,4,1,4.0,11,1,2,2.0,0,0,6,5.0,303477,12.0,6.0,6.0,0,3,364
3.0,94.0,25286,1,3.0,8.0,0,1963,1.0,1.0,0.0,0.0,5.0,1064,1,4.0,1040,1040,3,1,2.0,5,0,2,2.0,0,0,8,4.0,132250,9.0,4.0,5.0,1,1,0
3.0,74.0,8834,1,3.0,24.0,0,2004,2.0,1.0,3.0,216.0,5.0,1462,1,4.0,1462,2224,4,1,4.0,10,1,3,2.0,0,0,8,4.0,350000,15.0,6.0,6.0,1,3,0
3.0,88.0,11782,1,3.0,7.0,0,1961,1.0,1.0,0.0,0.0,3.0,1109,1,4.0,1155,1155,3,1,3.0,6,0,2,2.0,0,400,8,4.0,148000,9.0,4.0,5.0,1,1,0
3.0,70.04995836802665,7000,1,3.0,18.0,0,1978,1.0,1.0,2.0,90.0,3.0,864,1,4.0,864,864,3,1,2.0,6,0,1,2.0,0,0,8,4.0,136500,9.0,9.0,5.0,1,1,0
3.0,60.0,7024,1,3.0,3.0,0,2005,1.0,1.0,0.0,0.0,5.0,1090,1,4.0,1090,1090,2,1,2.0,5,0,2,2.0,0,0,8,4.0,157000,20.0,4.0,5.0,1,2,49
3.0,44.0,13758,1,3.0,20.0,0,1990,1.0,1.0,2.0,117.0,3.0,1156,1,4.0,1187,1717,3,1,3.0,7,1,2,2.0,0,0,8,4.0,187500,12.0,9.0,2.0,0,3,36
3.0,70.04995836802665,9636,1,3.0,14.0,0,1992,1.0,1.0,0.0,0.0,5.0,808,1,4.0,808,1593,3,1,2.0,7,1,2,2.0,0,0,8,4.0,178000,12.0,4.0,1.0,0,3,40
3.0,60.0,6204,1,3.0,10.0,0,1912,1.0,1.0,0.0,0.0,5.0,795,0,4.0,954,2230,5,1,2.0,10,0,1,2.0,0,0,8,4.0,118500,6.0,6.0,1.0,1,1,188
3.0,65.0,7150,1,3.0,6.0,0,1967,1.0,1.0,2.0,60.0,3.0,892,1,4.0,892,892,3,1,2.0,5,0,1,2.0,0,0,8,4.0,100000,9.0,4.0,4.0,0,1,0
4.0,50.0,5119,1,3.0,21.0,4,1999,1.0,1.0,2.0,60.0,5.0,1698,1,4.0,1709,1709,2,1,3.0,5,1,2,2.0,0,0,1,1.0,328900,15.0,6.0,6.0,1,2,65
3.0,70.0,8393,1,3.0,6.0,2,1959,1.0,1.0,2.0,122.0,3.0,1626,1,4.0,1712,1712,4,2,2.0,8,0,2,2.0,0,0,8,3.0,145000,9.0,4.0,2.0,0,2,54
3.0,59.0,16466,1,3.0,3.0,0,1955,1.0,1.0,0.0,0.0,5.0,816,1,4.0,872,1393,3,1,2.0,8,0,1,2.0,0,0,8,4.0,135500,9.0,6.0,1.0,0,2,265
3.0,95.0,15865,1,3.0,6.0,0,1970,4.0,4.0,0.0,0.0,5.0,2217,1,4.0,2217,2217,4,1,3.0,8,1,2,2.0,0,0,8,4.0,268000,12.0,9.0,15.0,1,2,431
3.0,128.0,12160,1,3.0,6.0,0,1953,2.0,1.0,2.0,90.0,3.0,1505,1,4.0,1505,1505,2,1,2.0,6,1,2,2.0,0,0,8,4.0,149500,9.0,4.0,4.0,1,1,162
3.0,60.0,8064,1,3.0,6.0,0,1949,1.0,1.0,0.0,0.0,3.0,672,1,4.0,672,924,3,1,2.0,6,1,2,2.0,0,2000,8,4.0,122900,9.0,6.0,1.0,0,1,0
3.0,70.0,11184,1,3.0,7.0,0,1978,2.0,1.0,2.0,92.0,3.0,918,1,4.0,918,1683,3,1,2.0,7,1,2,2.0,0,0,8,4.0,172500,9.0,4.0,6.0,0,3,0
3.0,70.0,8414,1,3.0,7.0,0,1963,2.0,1.0,0.0,0.0,3.0,1059,1,4.0,1068,1068,3,1,2.0,6,0,1,2.0,0,0,8,4.0,154500,9.0,4.0,6.0,1,1,0
3.0,70.04995836802665,13284,1,3.0,7.0,0,1954,1.0,1.0,0.0,0.0,5.0,1383,1,4.0,1383,1383,3,1,2.0,6,1,1,2.0,0,0,8,4.0,165000,12.0,4.0,4.0,1,1,116
3.0,64.0,7018,1,3.0,12.0,2,1979,1.0,1.0,0.0,0.0,0.0,0,1,4.0,1535,1535,4,2,2.0,8,0,2,2.0,0,0,8,2.0,118858,0.0,4.0,0.0,0,2,0
3.0,71.0,7056,1,3.0,6.0,0,1963,2.0,1.0,2.0,415.0,3.0,780,1,4.0,983,1796,4,1,2.0,8,1,2,2.0,0,0,8,4.0,140000,9.0,4.0,4.0,1,2,50
2.0,50.0,8765,1,3.0,1.0,0,1936,1.0,1.0,0.0,0.0,1.0,951,0,4.0,951,951,2,1,2.0,6,0,1,2.0,0,0,8,1.0,106500,9.0,4.0,5.0,0,1,28
3.0,64.0,7018,1,3.0,12.0,2,1979,1.0,1.0,0.0,0.0,0.0,0,1,4.0,1120,2240,6,2,2.0,12,0,2,2.0,0,0,8,2.0,142953,0.0,4.0,0.0,0,2,0
3.0,100.0,12919,1,3.0,24.0,0,2009,2.0,1.0,3.0,760.0,5.0,2330,1,4.0,2364,2364,2,1,4.0,11,2,3,2.0,0,0,6,5.0,611657,15.0,8.0,6.0,1,3,67
3.0,65.0,6993,1,3.0,7.0,0,1961,1.0,1.0,0.0,0.0,3.0,912,1,4.0,1236,1236,3,1,2.0,6,1,1,2.0,0,0,8,4.0,135000,9.0,4.0,4.0,0,1,0
3.0,70.04995836802665,7340,1,3.0,6.0,0,1971,1.0,1.0,0.0,0.0,3.0,858,1,4.0,858,858,2,1,2.0,4,0,1,2.0,0,0,8,4.0,110000,9.0,4.0,5.0,0,1,0
3.0,64.0,8712,1,3.0,6.0,0,1957,2.0,1.0,0.0,0.0,3.0,992,1,4.0,1306,1306,2,1,2.0,5,0,1,2.0,0,0,8,4.0,153000,9.0,6.0,4.0,1,1,0
3.0,63.0,7875,1,3.0,14.0,0,2003,1.0,1.0,0.0,0.0,5.0,783,1,4.0,807,1509,3,1,3.0,8,1,2,2.0,0,0,8,4.0,180000,12.0,6.0,1.0,0,3,75
3.0,50.0,14859,1,3.0,14.0,0,2006,2.0,1.0,2.0,27.0,5.0,1670,1,4.0,1670,1670,3,1,3.0,7,1,3,2.0,0,0,6,5.0,240000,12.0,6.0,1.0,0,2,60
3.0,70.04995836802665,6173,1,3.0,7.0,0,1967,1.0,1.0,2.0,75.0,3.0,876,1,4.0,902,902,3,1,2.0,6,0,1,2.0,0,0,8,4.0,125500,9.0,4.0,6.0,0,1,0
3.0,80.0,9920,1,3.0,6.0,0,1954,1.0,1.0,3.0,110.0,3.0,1056,1,4.0,1063,1063,3,1,2.0,6,0,1,2.0,0,0,8,4.0,128000,9.0,4.0,6.0,1,1,164
3.0,116.0,13501,1,3.0,21.0,0,2006,1.0,1.0,3.0,208.0,5.0,1623,1,4.0,1636,1636,3,1,3.0,8,1,3,2.0,0,0,8,4.0,255000,12.0,6.0,6.0,1,2,60
3.0,86.0,11500,1,3.0,17.0,0,1936,1.0,1.0,0.0,0.0,3.0,1017,1,4.0,1020,2057,3,1,3.0,6,1,1,2.0,0,0,8,4.0,250000,12.0,6.0,3.0,0,2,322
3.0,70.04995836802665,8885,1,3.0,8.0,0,1983,1.0,1.0,0.0,0.0,3.0,864,1,4.0,902,902,2,1,2.0,5,0,2,2.0,0,0,8,4.0,131000,12.0,4.0,20.0,1,1,0
3.0,149.0,12589,1,3.0,14.0,0,2005,1.0,1.0,0.0,0.0,5.0,742,1,4.0,742,1484,3,1,3.0,8,1,2,2.0,0,0,8,4.0,174000,12.0,6.0,1.0,0,3,24
3.0,80.0,11600,1,3.0,6.0,2,1960,1.0,1.0,2.0,361.0,3.0,1105,1,3.0,1105,2274,5,2,2.0,12,0,2,2.0,0,0,8,4.0,154300,9.0,4.0,3.0,0,2,0
3.0,70.04995836802665,9286,1,3.0,18.0,0,1977,1.0,1.0,0.0,0.0,3.0,1268,1,4.0,1268,1268,3,1,3.0,5,0,1,2.0,0,0,8,4.0,143500,16.0,4.0,5.0,0,2,0
2.0,51.0,6120,1,3.0,4.0,0,1925,1.0,1.0,0.0,0.0,1.0,768,0,4.0,1015,1015,3,1,2.0,6,0,1,2.0,0,620,8,1.0,88000,9.0,4.0,3.0,0,1,232
1.0,82.0,6270,1,3.0,17.0,2,1949,1.0,1.0,0.0,0.0,3.0,1001,0,3.0,1001,2002,4,2,2.0,8,0,3,2.0,0,0,8,4.0,145000,9.0,4.0,4.0,0,2,0
4.0,30.0,3000,1,3.0,21.0,4,2009,1.0,1.0,3.0,76.0,5.0,612,1,4.0,612,1224,2,1,3.0,4,0,2,2.0,0,0,6,5.0,173733,12.0,6.0,6.0,0,3,234
2.0,21.0,2001,1,3.0,0.0,3,1970,1.0,1.0,2.0,80.0,3.0,546,1,4.0,546,1092,3,1,2.0,6,0,1,2.0,0,0,8,4.0,75000,9.0,4.0,1.0,0,2,0
0.0,50.0,9000,1,3.0,1.0,0,1949,1.0,1.0,0.0,0.0,3.0,480,0,3.0,480,480,1,1,2.0,4,0,1,2.0,0,0,8,1.0,35311,9.0,4.0,4.0,1,0,0
3.0,70.04995836802665,17140,1,3.0,3.0,0,1956,1.0,1.0,0.0,0.0,3.0,1134,1,3.0,1229,1229,3,1,2.0,6,0,1,2.0,0,0,8,4.0,135000,9.0,4.0,5.0,0,1,0
3.0,103.0,13125,1,3.0,12.0,0,1991,1.0,1.0,0.0,0.0,5.0,1104,1,4.0,912,2127,4,1,3.0,8,1,3,2.0,0,0,8,4.0,238000,15.0,6.0,24.0,1,3,416
3.0,87.0,11029,1,3.0,6.0,0,1958,2.0,1.0,0.0,0.0,3.0,1184,1,4.0,1414,1414,3,1,2.0,6,1,2,2.0,0,0,8,4.0,176500,12.0,8.0,20.0,1,1,241
3.0,70.0,8462,1,3.0,12.0,0,1994,1.0,1.0,2.0,105.0,5.0,928,1,4.0,936,1721,3,1,3.0,7,0,2,2.0,0,0,8,4.0,201000,16.0,9.0,6.0,1,3,87
3.0,67.0,8777,1,3.0,3.0,2,1900,1.0,1.0,0.0,0.0,3.0,1272,1,4.0,1272,2200,4,2,2.0,9,0,0,0.0,0,0,8,4.0,145900,9.0,4.0,5.0,2,4,70
3.0,65.0,10237,1,3.0,14.0,0,2005,1.0,1.0,0.0,0.0,5.0,1316,1,4.0,1316,1316,3,1,3.0,6,1,2,2.0,0,0,6,5.0,169990,12.0,6.0,6.0,0,2,23
3.0,50.0,8012,1,3.0,12.0,4,1993,1.0,1.0,0.0,0.0,5.0,1604,1,4.0,1617,1617,2,1,3.0,5,1,2,2.0,0,0,8,4.0,193000,12.0,6.0,12.0,1,2,69
3.0,79.0,10240,1,3.0,13.0,0,1980,1.0,1.0,2.0,157.0,3.0,1686,1,4.0,1686,1686,3,1,2.0,7,1,2,2.0,0,0,8,4.0,207500,12.0,6.0,8.0,1,2,131
3.0,70.04995836802665,15611,1,3.0,13.0,0,1977,1.0,1.0,0.0,0.0,5.0,1126,1,4.0,1126,1126,3,1,4.0,6,0,2,2.0,0,0,8,1.0,175000,12.0,4.0,10.0,1,2,0
3.0,93.0,11999,1,3.0,24.0,0,2003,2.0,1.0,2.0,340.0,5.0,1181,1,4.0,1234,2374,4,1,4.0,10,1,3,2.0,0,0,8,4.0,285000,12.0,6.0,1.0,0,3,100
3.0,70.04995836802665,9900,1,3.0,13.0,0,1968,1.0,1.0,2.0,342.0,3.0,832,1,4.0,1098,1978,4,1,2.0,9,1,2,2.0,0,0,8,4.0,176000,9.0,4.0,4.0,0,3,43
3.0,70.04995836802665,11838,1,3.0,18.0,0,2001,2.0,1.0,0.0,0.0,5.0,1753,1,4.0,1788,1788,3,1,4.0,7,1,2,2.0,0,0,8,4.0,236500,12.0,6.0,1.0,0,2,151
3.0,70.04995836802665,13006,1,3.0,14.0,0,1997,1.0,1.0,2.0,285.0,5.0,964,1,4.0,993,2236,4,1,3.0,8,1,2,2.0,0,0,8,4.0,222000,12.0,4.0,1.0,0,3,0
3.0,73.0,8925,1,3.0,20.0,0,2007,1.0,1.0,0.0,0.0,5.0,1466,1,4.0,1466,1466,3,1,3.0,7,0,3,2.0,0,0,8,4.0,201000,12.0,6.0,6.0,0,2,18
3.0,70.0,9100,1,3.0,6.0,0,1965,1.0,1.0,0.0,0.0,3.0,925,1,4.0,925,925,2,1,2.0,5,0,1,2.0,0,0,8,4.0,117500,9.0,4.0,12.0,1,1,0
3.0,84.0,11670,1,3.0,21.0,0,2006,2.0,1.0,3.0,302.0,5.0,1905,1,4.0,1905,1905,3,1,4.0,8,1,3,2.0,0,0,8,4.0,320000,20.0,8.0,1.0,0,2,191
3.0,63.0,8487,1,3.0,18.0,0,2004,1.0,1.0,2.0,210.0,5.0,1500,1,4.0,1500,1500,3,1,3.0,6,0,2,2.0,0,0,8,4.0,190000,12.0,6.0,6.0,0,2,36
3.0,313.0,27650,1,3.0,6.0,0,1960,4.0,4.0,0.0,0.0,3.0,585,1,4.0,2069,2069,4,1,3.0,9,1,2,2.0,0,0,8,4.0,242000,12.0,4.0,6.0,1,2,0
3.0,52.0,5825,1,3.0,4.0,0,1926,1.0,1.0,2.0,108.0,5.0,600,1,4.0,747,747,1,1,2.0,5,0,2,2.0,0,0,8,4.0,79900,6.0,6.0,1.0,0,1,32
3.0,67.0,10083,1,3.0,12.0,0,2003,1.0,1.0,0.0,103.68526170798899,5.0,1176,1,4.0,1200,1200,2,1,3.0,5,0,2,2.0,0,0,8,4.0,184900,12.0,6.0,6.0,1,2,41
3.0,75.0,9675,1,3.0,21.0,0,2005,1.0,1.0,0.0,0.0,5.0,1113,1,4.0,1113,1971,3,1,3.0,8,1,2,2.0,0,0,8,4.0,253000,12.0,6.0,6.0,0,3,48
3.0,73.0,8760,1,3.0,18.0,0,2006,1.0,1.0,0.0,0.0,5.0,1391,1,4.0,1391,1962,3,1,3.0,7,0,3,2.0,0,0,6,5.0,239799,16.0,6.0,6.0,0,3,90
3.0,70.04995836802665,24090,1,3.0,16.0,0,1940,1.0,1.0,0.0,0.0,3.0,1032,1,4.0,1207,2403,4,1,2.0,10,2,1,2.0,0,0,0,4.0,244400,9.0,6.0,1.0,0,2,318
3.0,55.0,12640,1,3.0,8.0,2,1976,1.0,1.0,0.0,0.0,3.0,1728,1,4.0,1728,1728,4,2,2.0,8,0,2,2.0,0,0,8,4.0,150900,9.0,4.0,6.0,0,2,0
3.0,70.04995836802665,8755,1,3.0,14.0,0,1999,1.0,1.0,2.0,298.0,5.0,992,1,4.0,1022,2060,3,1,3.0,8,1,2,2.0,0,0,8,4.0,214000,12.0,6.0,5.0,1,3,168
3.0,42.0,7711,1,3.0,3.0,2,1977,1.0,1.0,0.0,0.0,5.0,1440,1,4.0,1440,1440,4,2,2.0,8,0,0,0.0,0,0,7,1.0,150000,12.0,4.0,6.0,2,2,0
3.0,100.0,25000,1,3.0,8.0,2,1967,1.0,1.0,0.0,0.0,3.0,1632,1,4.0,1632,1632,4,2,2.0,8,0,2,1.0,0,0,8,4.0,143000,9.0,4.0,1.0,0,2,0
3.0,70.04995836802665,14375,1,1.0,20.0,0,1958,1.0,1.0,2.0,541.0,3.0,819,1,3.0,1344,1344,3,1,3.0,7,1,2,2.0,0,0,0,1.0,137500,9.0,4.0,18.0,1,1,351
2.0,98.0,8820,1,3.0,5.0,0,1890,2.0,1.0,0.0,0.0,1.0,1088,1,4.0,1188,1869,2,1,2.0,7,0,2,2.0,0,0,8,4.0,124900,9.0,4.0,2.0,0,1,244
3.0,70.0,8163,1,3.0,6.0,0,1959,1.0,1.0,2.0,128.0,3.0,1144,1,4.0,1144,1144,3,1,2.0,6,1,1,2.0,0,0,8,4.0,143000,9.0,6.0,20.0,1,1,0
3.0,85.0,14536,1,3.0,20.0,0,2002,2.0,1.0,2.0,236.0,5.0,1616,1,4.0,1629,1629,3,1,3.0,9,1,3,2.0,0,0,8,4.0,270000,12.0,6.0,6.0,1,2,252
3.0,65.0,14006,1,3.0,18.0,0,2002,1.0,1.0,2.0,144.0,5.0,936,1,4.0,936,1776,3,1,3.0,7,1,2,2.0,0,0,8,4.0,192500,12.0,6.0,1.0,0,3,96
3.0,78.0,9360,1,3.0,13.0,0,1972,2.0,1.0,0.0,0.0,3.0,1161,1,4.0,1381,1381,3,1,3.0,5,1,2,2.0,0,0,8,4.0,197500,9.0,4.0,5.0,1,2,0
3.0,60.0,7200,1,3.0,6.0,0,1950,1.0,1.0,0.0,0.0,3.0,864,1,4.0,864,864,3,1,3.0,5,0,2,2.0,0,0,8,4.0,129000,9.0,4.0,20.0,1,1,0
1.0,60.0,7800,1,3.0,12.0,0,1965,1.0,1.0,0.0,0.0,3.0,828,1,4.0,965,965,3,1,2.0,6,0,1,2.0,0,0,8,1.0,119900,9.0,4.0,4.0,1,1,0
3.0,60.0,7200,1,3.0,18.0,0,1972,1.0,1.0,0.0,0.0,3.0,768,1,4.0,768,768,2,1,2.0,5,0,1,2.0,0,0,8,4.0,133900,12.0,6.0,6.0,1,1,0
3.0,70.04995836802665,11075,1,3.0,8.0,0,1969,1.0,1.0,2.0,232.0,3.0,784,1,4.0,1168,1968,4,1,2.0,7,1,2,2.0,0,400,8,4.0,172000,9.0,4.0,10.0,1,3,189
3.0,35.0,9400,1,3.0,3.0,2,1975,4.0,4.0,2.0,250.0,3.0,945,1,4.0,980,980,4,0,2.0,4,0,0,2.0,0,0,8,0.0,127500,16.0,4.0,6.0,2,2,0
1.0,82.0,7136,1,3.0,17.0,2,1946,1.0,1.0,2.0,423.0,3.0,979,0,2.0,979,1958,4,2,2.0,8,0,2,2.0,0,0,8,4.0,145000,12.0,4.0,3.0,0,2,0
2.0,24.0,1300,1,3.0,11.0,4,1980,1.0,1.0,0.0,0.0,3.0,561,1,4.0,561,1229,2,1,2.0,5,1,2,2.0,0,0,8,4.0,124000,12.0,4.0,5.0,0,2,0
3.0,70.0,7420,1,3.0,7.0,0,1962,2.0,1.0,0.0,0.0,3.0,1057,1,4.0,1057,1057,3,1,2.0,6,0,2,2.0,0,0,8,4.0,132000,9.0,4.0,3.0,0,1,0
3.0,65.0,8450,1,3.0,18.0,0,2003,1.0,1.0,0.0,0.0,5.0,1337,1,4.0,1337,1337,3,1,3.0,6,0,2,2.0,0,0,8,4.0,185000,12.0,6.0,6.0,1,2,39
4.0,24.0,2572,1,3.0,21.0,3,1999,2.0,1.0,0.0,0.0,5.0,696,1,4.0,696,1416,3,1,3.0,6,0,2,2.0,0,0,8,4.0,155000,12.0,6.0,5.0,1,3,44
3.0,50.0,7207,1,3.0,4.0,0,1958,1.0,1.0,0.0,0.0,3.0,858,1,4.0,858,858,2,1,2.0,4,0,0,2.0,0,0,8,4.0,116500,9.0,6.0,4.0,1,1,0
3.0,70.04995836802665,12227,1,3.0,13.0,0,1977,1.0,1.0,2.0,424.0,3.0,1330,1,4.0,1542,2872,4,1,2.0,11,1,2,2.0,0,0,8,4.0,272000,16.0,6.0,5.0,1,3,282
3.0,24.0,2308,1,3.0,9.0,4,1976,1.0,1.0,0.0,0.0,3.0,804,1,4.0,804,1548,3,1,3.0,7,1,2,2.0,0,0,8,4.0,155000,12.0,4.0,5.0,1,3,0
3.0,122.0,11923,1,3.0,18.0,0,2007,1.0,1.0,0.0,0.0,5.0,1800,1,4.0,1800,1800,2,1,4.0,7,0,2,2.0,0,0,8,4.0,239000,15.0,6.0,1.0,0,2,136
3.0,80.0,11316,1,3.0,20.0,0,2002,1.0,1.0,2.0,44.0,5.0,817,1,4.0,824,1894,4,1,3.0,8,1,2,2.0,0,0,8,4.0,214900,12.0,6.0,6.0,1,3,40
3.0,65.0,10237,1,3.0,14.0,0,2005,1.0,1.0,0.0,0.0,5.0,783,1,4.0,783,1484,3,1,3.0,8,1,2,2.0,0,0,6,5.0,178900,12.0,6.0,1.0,0,3,72
3.0,130.0,9600,1,3.0,17.0,0,1940,1.0,1.0,0.0,0.0,1.0,728,1,4.0,976,1308,2,1,2.0,7,2,1,2.0,0,0,8,4.0,160000,6.0,9.0,3.0,1,2,70
3.0,70.04995836802665,7390,1,3.0,6.0,0,1955,2.0,1.0,2.0,151.0,3.0,1098,1,4.0,1098,1098,3,1,2.0,6,0,1,2.0,0,0,8,4.0,135000,9.0,4.0,5.0,1,1,0
2.0,50.0,5925,1,3.0,5.0,0,1910,1.0,1.0,0.0,0.0,1.0,600,0,4.0,600,968,2,1,2.0,6,0,0,2.0,0,0,8,1.0,37900,9.0,4.0,1.0,0,1,0
3.0,75.0,10382,1,3.0,6.0,1,1958,2.0,1.0,2.0,105.0,3.0,588,1,4.0,1095,1095,2,1,2.0,6,0,1,2.0,0,0,3,4.0,140000,9.0,2.0,5.0,1,1,0
3.0,60.0,10800,1,3.0,6.0,0,1949,1.0,1.0,0.0,0.0,3.0,720,0,3.0,720,1192,4,1,2.0,6,0,0,2.0,0,0,8,1.0,135000,9.0,4.0,1.0,0,2,0
3.0,36.0,2268,1,3.0,24.0,3,2003,1.0,1.0,3.0,106.0,5.0,764,1,4.0,764,1626,2,1,3.0,6,0,2,2.0,0,0,8,4.0,173000,12.0,6.0,6.0,0,2,27
3.0,55.0,7892,1,3.0,12.0,4,1979,1.0,1.0,0.0,0.0,3.0,918,1,4.0,918,918,2,1,2.0,5,1,1,2.0,0,0,8,4.0,99500,12.0,4.0,1.0,0,2,0
4.0,95.0,11639,1,3.0,21.0,0,2007,1.0,1.0,0.0,103.68526170798899,5.0,1428,1,4.0,1428,1428,3,1,3.0,6,0,2,2.0,0,0,6,5.0,182000,12.0,6.0,1.0,0,2,120
3.0,60.0,11414,1,3.0,4.0,0,1910,1.0,1.0,0.0,0.0,1.0,728,0,4.0,1136,2019,3,1,3.0,8,0,2,2.0,0,0,8,4.0,167500,12.0,6.0,1.0,0,1,135
4.0,70.04995836802665,2651,1,3.0,21.0,3,2000,1.0,1.0,0.0,0.0,5.0,673,1,4.0,673,1382,3,1,3.0,6,0,2,2.0,0,0,8,4.0,165000,12.0,6.0,6.0,1,3,50
3.0,51.0,5900,1,3.0,4.0,0,1923,1.0,1.0,0.0,0.0,5.0,440,1,3.0,869,869,2,1,1.0,4,0,0,2.0,0,0,8,4.0,85500,12.0,4.0,1.0,0,1,0
4.0,35.0,4274,1,3.0,21.0,4,2006,1.0,1.0,0.0,103.68526170798899,5.0,1241,1,4.0,1241,1241,1,1,3.0,4,0,2,2.0,0,0,6,5.0,199900,12.0,6.0,6.0,1,2,116
3.0,68.0,9450,1,3.0,3.0,0,1954,1.0,1.0,0.0,0.0,3.0,894,1,4.0,894,894,3,1,2.0,5,0,2,2.0,0,0,8,1.0,110000,9.0,4.0,2.0,0,1,0
3.0,80.0,8816,1,3.0,7.0,0,1963,1.0,1.0,0.0,0.0,5.0,1121,1,4.0,1121,1121,3,1,2.0,5,0,2,2.0,0,0,8,4.0,139000,9.0,4.0,3.0,1,1,80
3.0,70.04995836802665,12122,1,3.0,6.0,0,1961,1.0,1.0,3.0,210.0,3.0,944,1,4.0,999,999,3,1,4.0,6,0,2,2.0,0,0,8,4.0,178400,9.0,8.0,5.0,1,1,76
3.0,98.0,12203,1,3.0,22.0,0,1998,2.0,1.0,2.0,975.0,5.0,1225,1,4.0,1276,2612,4,1,3.0,8,1,3,2.0,0,0,8,4.0,336000,12.0,6.0,6.0,1,3,0
